ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_2037,campaign_035,Discover KTOO and its offerings,"Explore the world of entertainment with KTOO. Whether you're interested in movies, TV shows or documentaries, we've got you covered.",Learn More >,facebook,,image,entertainment,90111,2206,275,664.88
enriched_ad_2038,campaign_017,Register Your Card Now,"LANDMARK Extras - Redeem points for free movies ($5 off), Concessions, Free large refills. LandmarkExtras.com/register",LandmarkExtras.com/register,,,image,entertainment,56601,835,122,328.31
enriched_ad_2039,campaign_026,Searching for a New Job?,,,,,image,,23055,458,35,238.66
enriched_ad_2040,campaign_024,Weather Forecast Before You Hit The Road,Get accurate and up-to-date weather information with our service. No need to worry about privacy as we don't track your data.,Sign Up Now!,facebook,,image,ecommerce,28525,407,36,344.04
enriched_ad_2041,campaign_044,Weather Forecast Tomorrow,"Get accurate and detailed weather predictions to plan your trip. No need for any apps or devices, just start with us.",Plan Your Trip Now,facebook,,image,travel,27505,455,38,453.56
enriched_ad_2042,campaign_021,Follow The Trail With National Geographic's Illustrated Maps,,Buy Here,,,image,entertainment,80598,1282,241,507.91
enriched_ad_2043,campaign_013,Whiskey Raiders,Your one-stop shop for whiskey reviews and coverage. SEE THE RAIDINGS,,,,image,entertainment,29993,759,122,157.44
enriched_ad_2044,campaign_002,Looking for More Qualified Candidates?,,Post Your Job Now,,,image,ecommerce,85887,930,86,1368.17
enriched_ad_2045,campaign_040,Mobile Insurance,(800) 458-4320 www.MobileAgency.com Commercial Real Estate Insurance Experts Kurt Kelley President,,,,image,ecommerce,68092,1062,106,687.06
enriched_ad_2046,campaign_020,KLYSTRON POWERFUL TELEVATION RADAR,News 13 Spectrum O,,,,image,entertainment,59400,1349,207,436.51
enriched_ad_2047,campaign_006,Watch Live News On The Go,News on the go from your team at Spectrum News 13. Visit the app for more.,Visit The App,facebook,,video,entertainment,43326,1237,231,318.3
enriched_ad_2048,campaign_026,Call Before You Dig!,,,,,image,,59115,702,34,582.71
enriched_ad_2049,campaign_044,Start & End Your Day with Newser Newsletters,"Join the 300,000 people who start and end their day with our daily news updates. Get all your important stories delivered straight to you.",Subscribe Now,facebook,,image,ecommerce,85118,975,83,1331.13
enriched_ad_2050,campaign_014,MASHOPS - Most Trusted Numismatic Marketplace,"Join the most trusted numismatic marketplace and start your journey in collecting rare coins, stamps, and other precious metals today.",JOIN NOW,,,image,ecommerce,33273,449,43,512.97
enriched_ad_2051,campaign_033,Scribble Hub,tre N Read Now,,,,image,,43358,805,80,678.76
enriched_ad_2052,campaign_045,GET THE PAPER ★ WEEKLY★ NEWSLETTER SIGN UP HERE,,Sign Up Here,,,image,entertainment,37475,532,85,264.24
enriched_ad_2053,campaign_028,Book Your Group!,"Viv!
Rent our theaters! Learn more",,,,image,entertainment,41478,1020,138,236.7
enriched_ad_2054,campaign_015,Give Me Those Puppy Dog Eyes,,,,,image,entertainment,78045,2006,257,403.92
enriched_ad_2055,campaign_014,Make Your Move with Trusted Brands in Media,"Discover the most trusted brands across various media platforms including newspapers, magazines and online publications.",,,,image,ecommerce,80645,1222,60,1129.29
enriched_ad_2056,campaign_007,WE'LL FIND THE DOORS FOR YOU,You decide which one to open. Media Job Board Find your next job MEDIA JOBBOARD.COM,,,,image,ecommerce,87811,1079,85,939.73
enriched_ad_2057,campaign_031,AUSTRALIAN PROP TALK WITH REDOM SYED AND CURTIS STEWART,,,,,image,ecommerce,36751,698,39,471.75
enriched_ad_2058,campaign_041,A Pizza Chain's Path to Growth,"Old-world Italian gets a modern, tech-forward twist at this exciting fast casual which is ready for major growth. Share:",,,,image,ecommerce,55941,961,65,786.96
enriched_ad_2059,campaign_018,RENTAL INSURANCE,Insure and protect your treasures. Get Quote Now Powered by SURE.,Get Quote Now,,,image,ecommerce,41077,785,68,610.17
enriched_ad_2060,campaign_001,TRANE It's Hard To Stop A Tran,"HIGHLY TRAINED EXPERTS IN CUSTOMER SATISFACTION WE STAND BEHIND EVERY TRANE. TOUT 4243 S. Main St., Salisbury, NC 704-633-8095 HEATING & AIR CONDITIONING, INC.",,,,image,ecommerce,74092,1209,83,871.18
enriched_ad_2061,campaign_047,"Tactical Works, Inc. - Precision Accessories",Calculated Effective Operative Activity Long Range Precision Accessories,,,,image,ecommerce,56125,986,86,672.64
enriched_ad_2062,campaign_005,Want Knowledge Delivered Daily?,Join our newsletter to receive science alerts every day.,JOIN OUR NEWSLETTER,,,image,education,52819,715,102,569.09
enriched_ad_2063,campaign_005,Particle V M,ScienceN Martian Wanderers mag bal Science Ne Beyo BR ScienceNews CELEBRATING enceNews SCIENCE JOURNALISM Dolly the hand more 1000000 enceNews YEARS OF E DIGITAL alto Evolution Physics Byte Never miss a discovery. Subscribe to Science News.,Subscribe to Science News,,,image,ecommerce,85231,1037,73,1007.15
enriched_ad_2064,campaign_047,The Rebound,RELIEVE. RESPOND. REVIVE WORKING TOWARD FINANCIAL RECOVERY TOGETHER.,LEARN MORE,,,image,finance,78011,640,24,2028.53
enriched_ad_2065,campaign_012,House Hunting Made Easy!,Go Search Silive for Real Estate Listings on Staten Island. Visit silive.com and get the latest updates from Staten Island Advance.,Search Now,facebook,,image,real_estate,84215,823,17,1429.98
enriched_ad_2066,campaign_012,Searching for a New Job?,,,,,image,,50305,906,54,678.93
enriched_ad_2067,campaign_001,MusicDirect - Access Music Accessories,Discover an extensive collection of music accessories. Shop now for $49 Free Shipping and enjoy our satisfaction guarantee.,Shop Now,,,image,ecommerce,95257,1120,105,1203.0
enriched_ad_2068,campaign_027,ATTRACT MORE BUSINESS,,,,,image,,92335,1934,98,1395.6
enriched_ad_2069,campaign_028,The Get The Star Headline Stories,Subscribe to our newsletter and receive the latest 'Star' headlines directly in your email inbox every morning for free.,FREE SUBSCRIPTION →,,,image,entertainment,51007,1039,195,382.04
enriched_ad_2070,campaign_030,Book University Open Days and Virtual Events,"Complete your journey with our comprehensive guide to attending all the important dates for universities. Discover how you can participate in open days, virtual events, workshops, lectures, interviews, campus tours, etc.",Get Your Guide Now!,,,image,education,76593,1845,281,883.55
enriched_ad_2071,campaign_005,Discover Free TV Channels,Love finding more free channels? O THE FREETV PROJECT offers you the chance to rescan your TV and get new channels using just an ordinary antenna. LEARN HOW HERE.,LEARN MORE,,,image,entertainment,75602,1191,194,470.72
enriched_ad_2072,campaign_029,Joyology,Lake Orion - Now Open Save on your first visit Shop Now,Shop Now,,,image,ecommerce,98973,1309,90,1394.26
enriched_ad_2073,campaign_042,Kennedy Hafen LLP,Attorneys at Law specializing in legal services for businesses and individuals.,,,,image,legal_services,95132,1060,103,1673.98
enriched_ad_2074,campaign_008,Bridge House Grace House THRIFT STORES,"You Shop, Someone gets A Second Chance at Life! NEW ORLEANS 4243 Earhart Blvd METAIRIE 7901 Airline Drive www.bridgehouse.org",,,,image,ecommerce,24547,360,19,344.96
enriched_ad_2075,campaign_016,Times Observer - Your Trusted News for Warren County,,Subscribe Today,,,image,news and media,55120,816,72,718.52
enriched_ad_2076,campaign_028,Discover Our Newsletters,"Never miss a video, article, tip, or technique. See newslets.",,,,video,ecommerce,31351,676,46,456.74
enriched_ad_2077,campaign_038,Take Pride in Where You Travel,PROVINCETOWN EXPLORE NOW PTOWNTOURISM.COM,,,,image,travel,58168,680,34,1040.04
enriched_ad_2078,campaign_035,Share Your Voice in the Fan Lab!,Members can be eligible to win vinyl and merch. Join Now,,,,image,entertainment,81711,2175,272,565.39
enriched_ad_2079,campaign_006,LACROSSE CHAMPIONSHIP,"HOW-CAFE HT MAKE YOUR MEMORIAL DAY WEEKEND PLANS! MAY 26 & 28-CARY, NC-WAKEMED SOCCER PARK GET TICKETS",,,,image,entertainment,74189,1836,211,585.6
enriched_ad_2080,campaign_047,Upstyle Create Looks You Love,,,,,image,ecommerce,56964,821,71,611.26
enriched_ad_2081,campaign_043,SUCCESS STARTS HERE,The Naval Institute's independent forum is where professionals figure it out before it matters.,JOIN NOW,,,image,education,35741,481,39,355.87
enriched_ad_2082,campaign_007,"Vermont","Public Watch Live TV",Learn More,facebook,,video,ecommerce,82118,1908,162,1197.96
enriched_ad_2083,campaign_044,"visor","DOWN YouTube",Learn More,facebook,,image,ecommerce,92522,1482,126,1323.83
enriched_ad_2084,campaign_049,"DOWN",YouTube,Learn More,facebook,,image,ecommerce,27813,521,26,320.78
enriched_ad_2085,campaign_048,WNCT9 on Your Side,,,,,image,,34915,532,52,555.25
enriched_ad_2086,campaign_014,Weather Channel - More,"The Weather Channel offers more than just weather updates. Discover our new feature, 'Radar to Love', with an innovative future radar that provides forecasts up to 24 hours ahead.",Get the app now!,,,image,entertainment,91933,2198,276,496.12
enriched_ad_2087,campaign_042,Guardian Foundation Repair,Rest easy knowing your biggest investment is on a solid foundation.,,,,image,real_estate,63490,745,16,1094.84
enriched_ad_2088,campaign_013,Sal Slick Deals,Get the extension. Best Buy Coupons for Walmart and Costco at over 3000 stores.,,,,image,ecommerce,28407,377,34,492.47
enriched_ad_2089,campaign_009,Get SlickDeals for Free,,Click Here to Get Coupon?,,,image,ecommerce,94771,1714,99,1308.81
enriched_ad_2090,campaign_024,Sal Slick Deals,Score Big Savings Get coupons at your favorite stores GET the extension Walmart BEST BUY Macy's Adidas,,,,image,ecommerce,62356,984,59,1043.52
enriched_ad_2091,campaign_048,Sal Slick Deals Coupons Available,,Continue →,,,image,ecommerce,50089,693,33,718.53
enriched_ad_2092,campaign_042,COUPONS AVAILABLE,,,,,image,ecommerce,50890,695,69,693.64
enriched_ad_2093,campaign_041,COUPONS AVAILABLE,Applied Automatically At Checkout CONTINUE sal slickdeals I I I,,,,image,,51872,982,66,523.47
enriched_ad_2094,campaign_012,The Last Resort,Greetings from Midland Sat Oct 15 TOUR Greek Theatre,,,,image,entertainment,66826,945,132,373.74
enriched_ad_2095,campaign_047,COUPONS AVAILABLE,Applied Automatically At Checkout CONTINUE → sal slickdeals,,,,image,ecommerce,90770,1172,83,1585.03
enriched_ad_2096,campaign_019,The AVALANCHES LIVE!,September 22 at Greek Theatre,,,,image,entertainment,94821,2583,380,793.64
enriched_ad_2097,campaign_026,Sal Slick Deals,"Get coupons for over 3000 stores including Costco, Walmart and Target.",GET THE EXTENSION,,,image,ecommerce,57592,674,35,695.08
enriched_ad_2098,campaign_027,Fred Again,Oct 16 Terminal 5 New York City Terminal 5,,,,image,,96214,1817,153,1083.4
enriched_ad_2099,campaign_013,MIDLAND - The Last Resort,"Greetings from an OPEAL GEN Mikki Lane Chane Choth & the Cants Tour Sat. Oct. 15 Greek Theatre Los Angeles, CA",,,,image,entertainment,65181,1475,239,375.97
enriched_ad_2100,campaign_003,COUPONS AVAILABLE,,CONTINUE → sal slickdeals,,,image,ecommerce,88047,1763,146,1034.24
enriched_ad_2101,campaign_008,Fred Again,"Oct 16 Terminal 5 New York City
Terminal 5",,,,image,,83140,1204,89,1471.65
enriched_ad_2102,campaign_044,Get the Best Deals at Costco,"Discover coupons and exclusive discounts for over 3,000 stores. Shop smarter with our curated deals.",GET THE EXTENSION NOW!,facebook,,image,ecommerce,22602,447,25,383.24
enriched_ad_2103,campaign_032,Sal Slick Deals - Need A Coupon?,,Start Saving Now,,,image,ecommerce,70285,1165,73,1000.57
enriched_ad_2104,campaign_005,Get the Extension,,Shop Now,,,image,ecommerce,65135,1031,62,1066.36
enriched_ad_2105,campaign_010,The AVALANCHES LIVE!,September 22 at Greek Theatre,,,,image,entertainment,52115,1451,194,286.21
enriched_ad_2106,campaign_012,Integrate SOFTSWISS Sportsbook,Get a sweet offer on GAME AGGREGATOR,,,,image,ecommerce,20169,247,12,285.71
enriched_ad_2107,campaign_001,Fred Again,Oct 16 Terminal 5 New York City Terminal 5,,,,image,,91008,1786,141,900.36
enriched_ad_2108,campaign_035,Sal Slick Deals,Score Big Savings Get coupons at your favorite stores GET the extension BEST BUY ★ Macy’s O Walmart Adidas,,,,image,ecommerce,66907,1380,123,752.42
enriched_ad_2109,campaign_025,Xero Makes Tax Digital Ready,Agreed that Xero made Making Tax Digital (MTD) easy. *Based on a survey run by Xero in the UK in August 2021 of 375 Xero subscribers.* Try Xero for free.,Try Xero for free,,,image,ecommerce,53993,742,71,892.78
enriched_ad_2110,campaign_027,Get the Extension,,Click Here for Coupons!,,,image,ecommerce,48849,1006,85,579.48
enriched_ad_2111,campaign_046,Get the Special Discount!,,Buy Now,,,image,ecommerce,39134,549,38,573.15
enriched_ad_2112,campaign_012,sondermind,How Therapy Works. How are you feeling? Understand your emotions and what they could mean.,,,,image,healthcare,26357,332,15,555.81
enriched_ad_2113,campaign_046,Do This Every Evening & Fungus Will Be Gone In A Week,,,,,video,healthcare,43701,878,58,1106.44
enriched_ad_2114,campaign_010,Insurance for Visitors to the US,VisitorPLANS.com offers insurance that travels with you. Get your quote at www.visitorplans.com or call us at 1-855-5-VISITOR/ and/or 1-510-353-1180.,Get Quote,,,image,ecommerce,89010,1569,85,1307.08
enriched_ad_2115,campaign_006,Sal Slick Deals,Coupons for 3000+ stores. Get the extension.,,,,image,ecommerce,96059,1422,130,1431.44
enriched_ad_2116,campaign_018,Sal Slick Deals,Score Big Savings Get coupons at your favorite stores GET THE EXTENSION Walmart BEST BUY adidas O ★ macy's,,,,image,ecommerce,26711,502,32,349.28
enriched_ad_2117,campaign_027,"LSE","THE LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE Designed,",Learn More,facebook,,image,ecommerce,43185,726,56,606.48
enriched_ad_2118,campaign_008,Your Forever Begins Here,"Resort at Balboa Bay, Elegant Newport Beach Wedding along California’s dazzling coastline.",,,,image,ecommerce,68699,1411,75,1233.26
enriched_ad_2119,campaign_013,Sal Slick Deals,Score Big Savings Get Coupons at Your Favorite Stores GET THE EXTENSION BEST BUY ★ Macy's Walmart Adidas,,,,image,ecommerce,37944,732,76,507.94
enriched_ad_2120,campaign_013,Master's in Wealth Management,"Columbia University offers an exceptional Master's program focused on wealth management, preparing students for successful careers.",,,,image,education,78444,1852,147,825.9
enriched_ad_2121,campaign_020,BITDEFENDER TUTORIAL MEETUP,Bitdefender. Total Security May Get You A Special Discount!,Buy Now,,,image,ecommerce,80205,987,100,1123.15
enriched_ad_2122,campaign_040,MAKING TAX DIGITAL FOR VAT EASY,88% agreed that Xero made Making Tax Digital for VAT easy. Try Xero for free.,Try Xero for free,,,image,ecommerce,84988,1199,78,1492.24
enriched_ad_2123,campaign_019,Get the Extension,,Shop Now,,,image,ecommerce,60520,897,58,1034.91
enriched_ad_2124,campaign_041,Banana Republic,A Voyage of Wonder,Shop Now,,,image,ecommerce,38338,620,41,435.67
enriched_ad_2125,campaign_031,Get the Special Discount!,Secure your device with Bitdefender. Total security for all devices.,BUY NOW,,,image,ecommerce,50269,976,75,685.28
enriched_ad_2126,campaign_023,85% of SREs Want to Standardize Observability Platform,by 2025.,,,,image,ecommerce,56111,595,41,941.8
enriched_ad_2127,campaign_021,Pacific - Organic Gluten-Free Chicken Broth,"Experience the rich and wholesome taste of Pacific's organic, gluten-free broth made from free-range chicken. Perfect for those who prefer healthy eating options.",Shop now,,,image,ecommerce,97878,1402,118,1712.02
enriched_ad_2128,campaign_018,COLDPLAY MUSIC OF THE Spheres A World Tour With Special Guest H.E.R.,A WORLD TOUR WITH SPECIAL GUEST H.E.R. TICKETS ON SALE NOW AT COLDPLAY.COM Ⓡ LIVE NATION,,,,video,entertainment,81919,2294,321,416.35
enriched_ad_2129,campaign_039,Repost,Reach fans everywhere. Try Repost by SoundCloud.,,,,image,entertainment,43691,818,104,247.74
enriched_ad_2130,campaign_035,Your Forever Begins at Balboa Bay,Discover the elegance of an unforgettable wedding experience along California’s dazzling coastline. Say 'I Do' with us.,Book Your Wedding Today!,facebook,,image,ecommerce,32208,609,32,393.12
enriched_ad_2131,campaign_044,"Fred again..","Oct 16 Terminal 5 New York City Terminal 5",Learn More,facebook,,image,ecommerce,35549,475,28,549.24
enriched_ad_2132,campaign_046,Let's Build Something That Changes The World,AWS is looking to hire software developers at Amazon. Aman Equal Opportunity Employer.,,,,image,"ecommerce, saas",80808,1416,139,876.05
enriched_ad_2133,campaign_028,Banana Republic Factory,280+ New Arrivals from $24.99 SHOP NOW,Shop Now,,,image,ecommerce,64287,788,75,809.41
enriched_ad_2134,campaign_005,GET THE SPECIAL DISCOUNT! BUY NOW,,BUY NOW,,,image,ecommerce,57138,1150,113,611.37
enriched_ad_2135,campaign_044,The AVALANCHES LIVE!,September 22 at Greek Theatre,,,,image,entertainment,85142,2104,279,544.36
enriched_ad_2136,campaign_028,Insurance for Visitors to the US,Get Quote VisitorPLANS.com 1-855-5-VISITOR/ Insurance that travels with you 1-510-353-1180 www.visitorplans.com Info@visitorplans.com,,,,image,ecommerce,54495,811,63,757.55
enriched_ad_2137,campaign_014,Conny Now Open,Buy tickets for Conny at ticketmaster Harrah's Las Vegas.,Shop Now,facebook,,image,entertainment,54204,1106,127,479.69
enriched_ad_2138,campaign_042,MUSIC of the SPHERES A WORLD TOUR WITH SPECIAL GUEST H.E.R.,COLDPLAY.COM LIVE NATION THE NEW ALBUM MUSIC of the SPHERES OUT NOW TICKETS ON SALE NOW,TICKETS ON SALE NOW COLDPLAY.COM,,,video,entertainment,93964,3054,581,693.97
enriched_ad_2139,campaign_048,Banana Republic A Voyage of Wonder,,Shop Now,,,image,ecommerce,63291,836,49,1031.58
enriched_ad_2140,campaign_036,Spring 2022 - Leader with 4X More Reviews,"Discover the power of dynatrace, as evidenced by its impressive collection of reviews. Experience unparalleled performance and reliability.",See why Dynatrace is leading now!,,,image,ecommerce,75692,1536,140,978.41
enriched_ad_2141,campaign_027,Peacock - Office Girls Season 5,"The peacock Original, the office GIRLS season 5 EVA. Premier League with over 60K+ hours of hit shows including LIVE SPORTS & MORE.",SIGN UP NOW,,,image,entertainment,51229,1370,200,306.46
enriched_ad_2142,campaign_042,The New From Theaters,,Sign Up Now,,,video,entertainment,83104,1555,239,447.38
enriched_ad_2143,campaign_050,Total Security,Secure your device with Bitdefender. Get total security for just $489!,Buy Now,,,image,ecommerce,94391,1431,118,969.61
enriched_ad_2144,campaign_021,BANANA REPUBLIC A VOYAGE OF WONDER,,Shop Now,,,image,entertainment,22046,574,106,112.04
enriched_ad_2145,campaign_003,Special Discount on Bitdefender!,,Buy Now,,,image,ecommerce,49006,601,47,733.12
enriched_ad_2146,campaign_014,New Hit Movies Every Week,"Stream Firestarter, Die Hard and Fear & Loathing in Las Vegas now. Peacock is bringing you new hit movies every week.",STREAM NOW,facebook,,video,entertainment,42010,1183,197,308.34
enriched_ad_2147,campaign_046,Banana Republic A Voyage of Wonder,,Shop Now,,,image,ecommerce,35755,700,58,458.27
enriched_ad_2148,campaign_025,Fred Again,"Oct 16 Terminal 5 New York City
Terminal 5",,,,image,,63482,822,79,899.4
enriched_ad_2149,campaign_025,Lead the Digital Defense,"Earn Your M.S. in Cyber Security
Operations and Leadership 100% Online
Learn More",,,,image,education,98975,1797,269,1093.51
enriched_ad_2150,campaign_006,Fiverr Short Video Ads,Experience long-lasting success with our short video advertisements. Create engaging content that resonates and drives results.,Get Started Now!,facebook,,video,ecommerce,68131,1353,65,711.49
enriched_ad_2151,campaign_023,Your Forever Begins Here,Balboa Bay RESORT - Elegant Newport Beach Wedding Along California's Dazzling Coastline $4 Say I Do,,,,image,ecommerce,68528,886,86,924.4
enriched_ad_2152,campaign_047,"Trade In, Trade Up with Motorola",Learn More about trading your old devices for new ones at Pay as Low As $1.,Shop Now,facebook,,image,ecommerce,48038,576,41,773.87
enriched_ad_2153,campaign_034,LEAD THE DIGITAL DEFENSE,Earn Your M.S. in Cyber Security Operations and Leadership 100% Online University San Diego LEARN MORE,,,,image,education,57408,1165,104,578.51
enriched_ad_2154,campaign_005,Your Forever Begins Here,"Resort at Balboa Bay, Elegant Newport Beach. Wedding along the dazzling coastline of California.",,,,image,ecommerce,48802,729,58,500.5
enriched_ad_2155,campaign_033,COLDPLAY MUSIC OF THE Spheres WORLD TOUR,MUSIC of the SPHERES World Tour WITH SPECIAL GUEST HE.R. TICKETS ON SALE NOW COLDPLAY.COM LIVE NATION,,,,video,entertainment,96863,2690,490,640.52
enriched_ad_2156,campaign_038,Cloud Storage at 1/5th the Price?,"That's HOT
€
Learn More",Shop Now,,,image,ecommerce,91700,1165,80,1393.69
enriched_ad_2157,campaign_046,LUB Peacock ORIGINAL,Saved by the Bell Season Kenan Season 2 peacock BINGE-WORTHY SERIES For only $4.99/mo SIGN UP NOW Content shows require paid upgrade.,SIGN UP NOW,,,image,entertainment,54337,815,107,359.85
enriched_ad_2158,campaign_044,Save $800 on Select Adjustable Mattress Sets,up to MON AAAA AA STEARNS & FOSTER LEARN MORE *Select adjustable mattress sets only. Lesser savings may apply.,Learn More,,,image,ecommerce,94973,1368,89,1196.52
enriched_ad_2159,campaign_016,JEL - Changing the World Requires Hard Choices,"Which Tequila You Drink Shouldn't Be One Of Them. ESPolotequila, 40% All/Vol. (30 PROOF). ©2012 Campari America, New York, NYRESE TO THE CALL BRINE RESPONSIBLY.",,,,image,ecommerce,80184,1607,126,1123.41
enriched_ad_2160,campaign_031,"aws","Build. Host. Create. Get started for free > @O (₂ Ogo",Learn More,facebook,,image,ecommerce,33393,649,42,516.74
enriched_ad_2161,campaign_001,Fiverr App Development,Are you looking to develop an app? We're ready and waiting. Find the perfect freelance developer on Fiverr.,Shop Now,facebook,,image,ecommerce,40765,460,32,616.53
enriched_ad_2162,campaign_033,Bastille - Give Me The Future Tour 2022,The Factory May 31 with Sarah Jaffe,,,,image,entertainment,88147,1595,310,531.94
